Name,Title,Rating,Comment
Jyotsna,"







  
  
    Yes, it’s a Good iPhone!
  
",3.0 out of 5 stars,"









  
  
    
  The Battery cannot hold up for long, also let me point the very obvious 18W charger getting a miss from the box and still isn’t up to the current Unix-Linux run, Google Android OS phones like Samsung’s A 30’s which cost about 12-15k come with 15W chargers..Camera: Night Mode is only useful if there is some kind of light it just can’t help but over expose the pictures and make them fee like they are from a Feature phone in the early years.Sound & Call Quality also NetworkSound is spot on both the music and audio or video calls are crystal clear.. I must add the front firing speaker was a great addition but what will make it more interesting will be if they can make the other vent for just acoustics into a speaker and have three instead of a dummy vent!Network with any kind of case on will have issues of poor and unstable connection.Camera:The Live Photo’s with the new hardware module just works superb with decent lighting. It wouldn’t take you more than a couple of seconds to figure out what should be your frame with the sensor throughly doing its job picking up subjects, colors, shadows and adding the Apple magic in every photo :PI would’ve preferred an Apple insurance or any warranty extension, we are all aware how the exchange and sale value on these phones are like lately!

  
"
Amazon Customer,"







  
  
    BAD EXPERIENCE WITH AMAZON
  
",1.0 out of 5 stars,"









  
  
    
  NEVER GO FOR AMAZON IF IT'S I PHONE....Had some issues with lock screen... When informed and asked for replacement, Amazon agents said me to visit a I store...There is more chance of getting a refurbished phone in the name of new phone... Be careful... Don't buy goods of this worth from online sites...

  
"
Amazon Customer,"







  
  
    Good product but do not buy it from this retailer appario retail pvt ltd
  
",1.0 out of 5 stars,"









  
  
    
  Do not ,I repeat do not buy iPhone from this retailer. My phone stopped turning on after 2 weeks of purchase . After giving it to the service center it had to be sent to Bangalore where it was replaced and sent back to me again. But I was without my phone for almost a month. My phone is working fine now but all in all it was such a hassle. Never buy an apple product from this  retailer called appario retail pvt ltd.Best to buy it from the store.

  
"
ritesh,"







  
  
    Received a defective product and not able to return Or replace. Please do not buy online.
  
",1.0 out of 5 stars,"









  
  
    
  I have received this product with defective speakers. Amazon is saying to visit Apple website. I have no clue what to do in this regard? At first place you send us a defective product and instead of initiating a replacement you ask us to visit Apply store. Is this even fair?

  
"
Prasanna,"







  
  
    Damaged Phone Supplied by Amazon
  
",1.0 out of 5 stars,"









  
  
    
  Beware of Amazon and the seller Appario Retail Private Ltd. Never purchase high end phones from online platform. The phone delivered to me yesterday was in damaged condition with vertical line on the screen.After contacting Amazon I was asked to take a note from authorised Apple service centre. Even after doing the same I was asked by one of the Amazon representative again to get one more letter from service centre. To my surprise, the service centre denied stating they never issue letters, other than the service record sheet. Still waiting for Amazon to process the exchange of iPhone 11.Horrible experience with #Amazon. 😭Rating of 1 star is for Amazon and the seller and not for the phone. Further I don't have idea for battery, face recognition and camera as I was not able to use iphone 11 and till now I have only bitter experience.

  
"
Murshitha Raziq,"







  
  
    incrediable camera
  
",5.0 out of 5 stars,"









  
  
    
  From 5s to 11

  
"
Alok Yadav,"







  
  
    Superb phone...Premium in hand feel
  
",5.0 out of 5 stars,"









  
  
    
  Pros:Camera quality is 09/10.Display 09/10Battery life 10/10Heating issue : I face no heating issueProduct genuineess : Checked on apple site it is original.Cons: charging speed very slow. Charger should be provided atleast 18 watt.Aneroid user face little bit difficulty to use IOS interface.

  
"
Aditya chaudharh,"







  
  
    Refurbished prod
  
",1.0 out of 5 stars,"









  
  
    
  I want to return the product because it looks like a refurbished one however no one is contacting with me not taking order. Please do no buy it because its not a new product and also you can not return it

  
"
Arnab Biswas,"







  
  
    Great battery+camera+Apple Quality!
  
",5.0 out of 5 stars,"









  
  
    
  After 3 years with iPhone 7 I finally decided to take an upgrade to iPhone 11, and I must say, that it’s totally a value for money! Have been using it continuously since morning, it’s been 5-6 hours of usage and the battery has come down from 100 to 75% only!If you’re looking for a high end and value for money smartphone, this is it!There are a few bugs however, but they’re iOS bugs which’ll be sorted soon I’m sure with upcoming updates!

  
"
Sunil Rigesow,"







  
  
    Received Good
  
",4.0 out of 5 stars,"









  
  
    
  The only apple product i can buy with the money left in my account is Apple juice.

  
"
Jaspreet,"







  
  
    iPhone 11 already opened/used
  
",1.0 out of 5 stars,"









  
  
    
  The Apple iPhone 11 that I received today had already been opened. I got it without any deal or plastic cover.I don’t know if it’s damaged inside I am not touching itPlease take it back and give me a completely new packed one.I am extremely upset about this.

  
"
Asha,"







  
  
    Great smartphone! Value for money!! & Premium feel!!!
  
",5.0 out of 5 stars,"









  
  
    
  If you are an Android user who wants to move to iOS, then this is the best iPhone you can get without spending unnecessary huge amount on pro versions.I myself would have preferred OLED displays over LCD display on iPhone 11 but I just bought the iPhone 11. Trust me the display is very very good on this phone & with all the same chipset as the pro versions, there's really not much that you are losing.You won't regret this purchase if you want to start using iOS! Everything is very fluid & I like it a lot!! Don't think will be moving to Android in future.

  
"
Saranya Gannavarapu,"







  
  
    IT’S A TRAP
  
",1.0 out of 5 stars,"









  
  
    
  Worst ever! Battery health starts to drop within 3 months of usage. Camera for pictures suck when compared to OnePlus or other android phones. Phone gets heated up within 10-15 minutes of talking over calls or internet use. Apple customer care doesn’t do anything but say this is best IPhone ever and everything is good with it.Also, I bought on EMI for 6 months with HDFC credit card with a 5000rs discount but i have to pay the EMI for the full amount gets cut every month.

  
"
