Name,Title,Rating,Comment
Hemendra R.,"







  
  
    OnePlus nord
  
",5.0 out of 5 stars,"









  
  
    
  Just received OnePlus Nord grey 256 gb variant and trust me guys it is just amazing,worth every rupees.

  
"
Subhodeep Ghosh,"







  
  
    Selfie camera is south. Rest everything goes north.
  
",4.0 out of 5 stars,"









  
  
    
  One of the worst front cameras in recent days. Apart from that, it's a deal at this price.

  
"
Vishal,"







  
  
    Like sending useable mobile
  
",1.0 out of 5 stars,"









  
  
    
  This is one plus quality.... ....Recived in this condition..... 😔

  
"
rishabh,"







  
  
    cheap camera, overpriced phone.
  
",1.0 out of 5 stars,"









  
  
    
  don't go on brand name and look. very bad camera. i have vivo z1 pro and believe me it was clicking better picture than one plus nord and vivo is only for 18k. one plus is now conning the buyers and breaking their trust. this is really a overpriced and my first and last OnePlus product.

  
"
Dinesh Kumar,"







  
  
    Bed battery
  
",1.0 out of 5 stars,"









  
  
    
  It's very poor phone company lair battery charger 30min 70% but it's not true

  
"
Amazon Customer,"







  
  
    Changed to Nord from 6t
  
",5.0 out of 5 stars,"









  
  
    
  I was skeptical about changing from One plus 6t to Nord as 845 still have more processing power than 765 and 5G won't be available in India for next 2 years, Nord has gorilla glass 5, whereas OP6t had Gorilla glass 6.But in the end, I am happy I switched, phone seems snappier, better display and new design. Camera is good and it was right time for oneplus to jump in upper mid range market, since their main lineup is getting expensive with each generation.I don't do gaming, so 800 series was not necessary for me, Nord seemed like perfect substitute, since I am on oneplus since oneplus 1 days.

  
"
Nirmit kapoor,"







  
  
    Best in class
  
",5.0 out of 5 stars,"









  
  
    
  First i was confused as review by Youtubers. But i can say this is best phone in this segment OnePlus oxygen OS is dam smooth with simple and clean UI.. Camera works excellent and don't go with hype of blue marble it look like realme types.. Grey color looks like Flagship OnePlus .. 50 minutes Full charging ... PUBG is working good ping is also decent while playing...

  
"
Amazon Customer,"







  
  
    Forced to use the phone
  
",1.0 out of 5 stars,"









  
  
    
  I don't like this phoneCompany says no replacement or no cancellationThis is cheating

  
"
SHYAM SINGH,"







  
  
    Its a good set
  
",5.0 out of 5 stars,"









  
  
    
  I always want a oneplus mobile now I have one it's a good mobile

  
"
Chaitali,"







  
  
    One plus and plus...NORD !
  
",5.0 out of 5 stars,"









  
  
    
  It was a big jump for me from budget phone to One plus Nord! I was skeptical before buying such high price phone and that too without any discount (I bought during Amzon pre-order period, as it has to be gifted to my wife, 8/128 INR 27999/-).  But after I open the pack I felt relived. Build quality is superb and feels solid. Photo quality is plus plus...I took some photos in dark and they were crisp and clear. Colours of photos looks natural and attractive!I never looked so handsome before :-) I need more time to explore all pro features.Overall all are plus plus as of now! My wife loved the phone and thats the biggest plus :-)

  
"
Jijo Paul,"







  
  
    Decent Mobile, but Genuinely Overhyped..
  
",3.0 out of 5 stars,"









  
  
    
  Expected a lot, now struggling to justify myself..!! Obliviously pre-ordered  and got it on 4th Aug. Keeping all the hypes aside, its a decent phone with all the latest features and an average performance in most of the areas. Camera doesn't sound to be bad as like most of us heard on the initial reviews. Its in fact truly awesome, but few distortions in low light and indoor clicks. Also no tint issue so far for me which has been widely reported. We will definitely going to miss the Ear phone jack and memory card slot in this new Oneplus Nord. Obviously its a genuine 5G phone though India yet to upgraded to that level.As per me, below are key challenges which i am experiencing currently with this Nord.  1) Average touch response though it offers AMOLED screen and 90Hz refresh rate  2) Problems in reflecting actual network signal strength  3) Nord is not a good option for gamer's  4) Battery performance is absolutely average, but 30 W Warp Charge power adapter is a blessingHope Oneplus will soon come up with some software upgrades and reduce the impact due to the above challenges for their users.If you are not looking for a high performing flagship mobile, Nord could be a King and satisfies you in all the aspects. Still its a Mid-rage King..!!

  
"
OnePlus Fan,"







  
  
    Serious display issue
  
",1.0 out of 5 stars,"









  
  
    
  Worst experience from OnePlus ..Phone display having serious Black bar and green tint issue which a cannot be ignored..I was a OnePlus 6T user and there is no issue with the device till now.. Dear OnePlus , It's a request from OnePlus Fan.. Requested for Return and refund and thanks to Amazon for the refunding policy..

  
"
Ritesh S Rao,"







  
  
    Its a good product, just a little costly
  
",4.0 out of 5 stars,"









  
  
    
  Phone received today. Bought it for my mother. She seems to like it a lot. Software experience as expected is very smooth. No lags faced. Would have loved a headphone jack instead of some of the camera (only the primary rear camera is good) . Accessories are all good. Tried out the cameras with gcam mod and the results are comparable to a pixel phone (well oneplus gave decent primary front and rear camera hardware but software is bad). The battery life is good (2 hrs of video and browsing and loss of ~11% battery) so expect it to last all day for sure.

  
"
Prajwal,"







  
  
    Premium buget....not flagship
  
",5.0 out of 5 stars,"









  
  
    
  Firstly a lot of reviews are towards the camera..... of course it's not flagship, for the price you're paying it's well worth it for a balanced experience......you can't expect it to be flagship in all levels.....if you want then buy a specific phone catered to that like rog for gaming.etc-Smooth fluidic screen movements-Fast performance 12gb ram-Decent camera with 4k feature-Speaker volume is loud and sound is clear

  
"
