Name,Title,Rating,Comment
Amazon Customer,"







  
  
    Don't buy this product
  
",2.0 out of 5 stars,"









  
  
    
  I am fed up with thus phone only in 3 month's.Everything thing was okay in first 45 days but after that it started hanging like nothing..You try to click pictures it will stuck on that screen and then restart..You are typing something on What app and it will stuck and again automatically it will restart..This is happening quite frequently so wasted my time to write this review..For this Samsung product..Even 7 k Chinese phones performs better than this..Any one else also facing this issue please let me know..Samsung please let me know if you have any solutions for this

  
"
manish,"







  
  
    Honest review  ,  scratch problems
  
",5.0 out of 5 stars,"









  
  
    
  Honest review after 10 day uses.Display :  Display is very  good even i would  like to say its top quality Display  under 25k. And touch responses  also expressive.Battery:  6000mah battery is enough for 1.5  or 2 day use  for a normal user (  except gamers)Network:  network is too  strong i never face  issuesProcesser: processer is blew average 😒Camera  : camera 📷 is above average m51 have  better camera but in this price range it's good if you need  a better camera cheak out poco x3 ( Chinese)But due to plastic back its get easily scratches.Overall all its a good phone.

  
"
Amazon Customer,"







  
  
    Waste of Money.
  
",1.0 out of 5 stars,"









  
  
    
  It's  keep on hanging each time when unlocking the phone. Finger print is also not working as expected. Signal strength is showing as low when it was showing proper signal in my old phone. The only reason is to buy Samsung is to avoid using Chinies brand phones. Phone weight is also heavy. It's some waht though to maintain while wearing track pants.

  
"
Amazon Customer,"







  
  
    Not a monster as claimed.
  
",2.0 out of 5 stars,"









  
  
    
  phone hangs a lot while  switching between apps. Not impresive finger print response. 6GB RAM utility not upto the mark. Bad decision on purchasing too early without genuine review by verified users. Should have taken few more days to purchase it rather rushedooking upon reviews of previous model

  
"
Vijay Ganjara,"







  
  
    Good worth it for money
  
",5.0 out of 5 stars,"









  
  
    
  I got this phone yesterday and it was nice experience Samsung has improvised technology in this phone so you can trust on this phone but while using the phone I observed that battery has not that up to the mark I use this phone as I am using my previous and I installed everything which  is in my previous phone but this phone is also need charging in next day or at insane night so accept battery backup overall phone is good you can buy this product

  
"
Rupesh,"







  
  
    Very Pathetic 🤫😏
  
",4.0 out of 5 stars,"









  
  
    
  First of All I want to say that the phone feels very cool in hands. I have been using this phone for 30 days. But I must say I got very Pathetic experience with this bcoz after some days it's fast charging stopped working suddenly then I rushed to the Samsung Service Center. They said that the phone can't be repaired and they will collect the phone with original bill with box and full amount will be refunded through the Samsung shop coupon. Then again I went to submit the phone to service center but this time they said that this will be repaired in 7 days... What the hell, don't you know how much time it takes to make a phone usable these days after resetting...Pathetic...

  
"
Atri Hajra,"







  
  
    Beast in the Segment..Really loving ❤
  
",5.0 out of 5 stars,"









  
  
    
  The Samsung Galaxy M31 sports a 6.4-inch full HD+ Super AMOLED Infinity-U display. Whereas, the Galaxy M31s sports a slightly larger 6.5-inch full HD+ Super AMOLED Infinity-O display. Galaxy M31s seems to have a different body this time around, even though it oddly doesn't look all that different at first glance. Yet, there are enough changes here that need to go through a fine-toothed comb. These changes do subtly change the way you use the phone.A glasstic body that looks and feels greatA vibrant 6.5-inch hole-punch Super AMOLED displayA 64MP (IMX682) primary camera by Sony that replaces a similar one made by SamsungAnd faster 25W wired charging.

  
"
Krushna shinde,"







  
  
    Nice mobile phone at range of 20000...
  
",5.0 out of 5 stars,"









  
  
    
  it has really great battery performance...and camera is very good ilove it so much...camera can capture a great wide range..and its awesome camera feature like the single take...i know samsung do not change their processer but guys it is also one of the best processer...couse i play pubg for long time but then also mobile gives me a great performance...i am happy 😊 with it...

  
"
Nisha,"







  
  
    M31s made my money worth
  
",5.0 out of 5 stars,"









  
  
    
  Best thing in the phone is its camera and especially what they advertise for..i.e. single take option..its amazing..also macro mode for taking zoomed images.i love this phone with more than 10 new enhanced features. Refer youtube for that. This phone features multitasking with 2 apps at a time.you can watch YouTube video while chatting on WhatsApp too. Battery life is nice too.i m not a big deal gamer so my battery works for so long that I recharge once in 2days. I still like traditional fingerprint scanner, one behind the phone, however this too is ok for me. Phone speed is also good and even during multi tasking phone has no speed or hanging issues till date.overall my money got its worth.hope this helps.

  
"
Amazon Customer,"







  
  
    Poor quality control by Samsung
  
",5.0 out of 5 stars,"









  
  
    
  product is good as well as Samsung delivery. But seems Samsung is paying less attention to its budget friendly series quality control.  First item had finger print senseor issues as well as minute scratches on the body frame. Replacement piece is good but the frame attached to the screen as well as the side seems to be reused from a returned item.

  
"
Amazon Customer,"







  
  
    Awesome Mobile
  
",5.0 out of 5 stars,"









  
  
    
  This is my second Samsung phone(1st Phone is Samsung Galaxy Note 2). An excellent device would not be an enough word to describe this phone.Got it through Amazon delivered it before time once again with good exchange price of old phone, delighted with wonderful service by Amazon and the device is a masterpiece.Loaded with awesome feature like:1. BUILD QUALITY2. DISPLAY & FINGERPRINT3. LONG BATTERY LIFE4. AWESOME CAMERA5. FAST PROCESSOR6. DOLBY SOUND QUALITY7. REVERSE CHARGING8. UIOverall awesome product. Thanks Amazon for Safe delivery.

  
"
